reference,class_id
2016_12_22_10,4.0
2016_12_22_11,4.0
2016_12_22_12,4.0
2016_12_22_13,4.0
2016_12_22_14,4.0
2016_12_22_15,4.0
2016_12_22_16,4.0
2016_12_22_17,4.0
2016_12_23_06,1.0
2016_12_23_07,4.0
2016_12_23_09,4.0
2016_12_23_10,4.0
2016_12_23_11,3.0
2016_12_23_12,3.0
2016_12_23_13,4.0
2016_12_23_14,4.0
2016_12_23_15,4.0
2016_12_23_16,4.0
2016_12_23_17,4.0
2016_12_24_07,4.0
2016_12_24_08,4.0
2016_12_24_09,4.0
2016_12_24_10,4.0
2016_12_24_11,3.0
2016_12_24_12,3.0
2016_12_24_13,3.0
2016_12_24_14,3.0
2016_12_24_15,4.0
2016_12_24_16,4.0
2016_12_24_17,4.0
2016_12_25_06,4.0
2016_12_25_07,4.0
2016_12_25_08,4.0
2016_12_25_09,4.0
2016_12_25_10,4.0
2016_12_25_11,3.0
2016_12_25_12,3.0
2016_12_25_13,3.0
2016_12_25_14,3.0
2016_12_25_15,3.0
2016_12_25_16,4.0
2016_12_25_17,4.0
2016_12_26_08,4.0
2016_12_26_09,4.0
2016_12_26_10,4.0
2016_12_26_11,4.0
2016_12_26_12,3.0
2016_12_26_13,3.0
2016_12_26_14,3.0
2016_12_26_15,3.0
2016_12_26_16,3.0
2016_12_26_17,4.0
2016_12_27_06,4.0
2016_12_27_07,4.0
2016_12_27_08,4.0
2016_12_27_09,4.0
2016_12_27_10,4.0
2016_12_27_11,4.0
2016_12_27_12,4.0
2016_12_27_13,3.0
2016_12_27_14,3.0
2016_12_27_15,3.0
2016_12_27_16,3.0
2016_12_27_17,4.0
2016_12_28_06,4.0
2016_12_28_07,4.0
2016_12_28_08,4.0
2016_12_28_09,4.0
2016_12_28_10,4.0
2016_12_28_11,4.0
2016_12_28_12,4.0
2016_12_28_13,4.0
2016_12_28_14,3.0
2016_12_28_15,3.0
2016_12_28_16,3.0
2016_12_28_17,4.0
2016_12_29_06,4.0
2016_12_29_07,4.0
2016_12_29_08,4.0
2016_12_29_09,4.0
2016_12_29_10,4.0
2016_12_29_11,4.0
2016_12_29_12,4.0
2016_12_29_13,4.0
2016_12_29_14,3.0
2016_12_29_15,3.0
2016_12_29_16,3.0
2016_12_29_17,3.0
2016_12_30_06,3.0
2016_12_30_07,4.0
2016_12_30_08,4.0
2016_12_30_09,4.0
2016_12_30_10,4.0
2016_12_30_11,4.0
2016_12_30_12,4.0
2016_12_30_13,4.0
2016_12_30_14,3.0
2016_12_30_15,3.0
2016_12_30_16,1.0
2016_12_30_17,3.0
2016_12_31_06,3.0
2016_12_31_07,3.0
2016_12_31_08,4.0
2016_12_31_09,4.0
2016_12_31_10,4.0
2016_12_31_11,4.0
2016_12_31_12,4.0
2016_12_31_13,4.0
2016_12_31_14,3.0
2016_12_31_15,3.0
2016_12_31_16,3.0
2016_12_31_17,3.0
2017_01_01_06,3.0
2017_01_01_07,3.0
2017_01_01_08,3.0
2017_01_01_09,4.0
2017_01_01_10,4.0
2017_01_01_11,4.0
2017_01_01_12,4.0
2017_01_01_13,4.0
2017_01_01_14,4.0
2017_01_01_15,3.0
2017_01_01_16,3.0
2017_01_01_17,3.0
2017_01_02_06,3.0
2017_01_02_07,3.0
2017_01_02_08,3.0
2017_01_02_09,3.0
2017_01_02_10,4.0
2017_01_02_11,4.0
2017_01_02_12,4.0
2017_01_02_13,4.0
2017_01_02_14,4.0
2017_01_02_15,3.0
2017_01_02_16,3.0
2017_01_02_17,3.0
2017_01_03_06,3.0
2017_01_03_07,3.0
2017_01_03_08,3.0
2017_01_03_09,3.0
2017_01_03_10,3.0
2017_01_03_11,4.0
2017_01_03_12,4.0
2017_01_03_13,4.0
2017_01_03_14,4.0
2017_01_03_15,3.0
2017_01_03_16,3.0
2017_01_03_17,3.0
2017_01_04_06,3.0
2017_01_04_07,3.0
2017_01_04_08,3.0
2017_01_04_09,3.0
2017_01_04_10,3.0
2017_01_04_11,4.0
2017_01_04_12,4.0
2017_01_04_13,4.0
2017_01_04_14,4.0
2017_01_04_15,4.0
2017_01_04_16,4.0
2017_01_04_17,3.0
2017_01_05_06,3.0
2017_01_05_07,3.0
2017_01_05_08,3.0
2017_01_05_09,3.0
2017_01_05_10,3.0
2017_01_05_11,4.0
2017_01_05_12,4.0
2017_01_05_13,4.0
2017_01_05_14,4.0
2017_01_05_15,4.0
2017_01_05_16,4.0
2017_01_05_17,4.0
2017_01_06_06,4.0
2017_01_06_07,4.0
2017_01_06_08,3.0
2017_01_06_09,3.0
2017_01_06_10,3.0
2017_01_06_11,3.0
2017_01_06_12,3.0
2017_01_06_13,4.0
2017_01_06_14,4.0
2017_01_06_15,4.0
2017_01_06_16,4.0
2017_01_06_17,4.0
2017_01_07_06,4.0
2017_01_07_07,4.0
2017_01_07_08,4.0
2017_01_07_09,3.0
2017_01_07_10,3.0
2017_01_07_11,3.0
2017_01_07_12,3.0
2017_01_07_13,3.0
2017_01_07_14,4.0
2017_01_07_15,4.0
2017_01_07_16,4.0
2017_01_07_17,4.0
2017_01_08_06,4.0
2017_01_08_07,4.0
2017_01_08_08,4.0
2017_01_08_09,4.0
2017_01_08_10,3.0
2017_01_08_11,3.0
2017_01_08_12,3.0
2017_01_08_13,3.0
2017_01_08_14,3.0
2017_01_08_15,3.0
2017_01_08_16,4.0
2017_01_08_17,4.0
2017_01_09_06,2.0
2017_01_09_07,4.0
2017_01_09_08,4.0
2017_01_09_09,4.0
2017_01_09_10,4.0
2017_01_09_11,3.0
2017_01_09_12,3.0
2017_01_09_13,3.0
2017_01_09_14,3.0
2017_01_09_15,3.0
2017_01_09_16,4.0
2017_01_09_17,4.0
2017_01_10_07,4.0
2017_01_10_08,4.0
2017_01_10_09,4.0
2017_01_10_10,4.0
2017_01_10_11,3.0
2017_01_10_12,3.0
2017_01_10_13,3.0
2017_01_10_14,3.0
2017_01_10_15,3.0
2017_01_10_16,3.0
2017_01_10_17,3.0
2017_01_11_06,3.0
2017_01_11_07,4.0
2017_01_11_08,4.0
2017_01_11_09,4.0
2017_01_11_10,4.0
2017_01_11_11,4.0
2017_01_11_12,3.0
2017_01_11_13,3.0
2017_01_11_14,3.0
2017_01_11_15,3.0
2017_01_11_16,3.0
2017_01_11_17,3.0
2017_01_12_06,3.0
2017_01_12_07,3.0
2017_01_12_08,4.0
2017_01_12_09,4.0
2017_01_12_10,4.0
2017_01_12_11,4.0
2017_01_12_12,3.0
2017_01_12_13,3.0
2017_01_12_14,3.0
2017_01_12_15,1.0
2017_01_12_16,1.0
2017_01_12_17,3.0
2017_01_13_06,3.0
2017_01_13_07,3.0
2017_01_13_08,4.0
2017_01_13_09,4.0
2017_01_13_10,4.0
2017_01_13_11,4.0
2017_01_13_12,4.0
2017_01_13_13,3.0
2017_01_13_14,3.0
2017_01_13_15,1.0
2017_01_13_16,1.0
2017_01_13_17,1.0
2017_01_14_06,1.0
2017_01_14_07,3.0
2017_01_14_08,3.0
2017_01_14_09,4.0
2017_01_14_10,4.0
2017_01_14_11,4.0
2017_01_14_12,4.0
2017_01_14_13,3.0
2017_01_14_14,3.0
2017_01_14_15,3.0
2017_01_14_16,3.0
2017_01_14_17,1.0
2017_01_15_06,3.0
2017_01_15_07,3.0
2017_01_15_08,3.0
2017_01_15_09,3.0
2017_01_15_10,4.0
2017_01_15_11,4.0
2017_01_15_12,4.0
2017_01_15_13,4.0
2017_01_15_14,4.0
2017_01_15_15,3.0
2017_01_15_16,3.0
2017_01_15_17,3.0
2017_01_16_06,3.0
2017_01_16_07,3.0
2017_01_16_08,3.0
2017_01_16_09,3.0
2017_01_16_10,4.0
2017_01_16_11,4.0
2017_01_16_12,4.0
2017_01_16_13,4.0
2017_01_16_14,4.0
2017_01_16_15,3.0
2017_01_16_16,3.0
2017_01_16_17,3.0
2017_01_17_06,3.0
2017_01_17_07,3.0
2017_01_17_08,3.0
2017_01_17_09,3.0
2017_01_17_10,3.0
2017_01_17_11,4.0
2017_01_17_12,4.0
2017_01_17_13,4.0
2017_01_17_14,4.0
2017_01_17_15,4.0
2017_01_17_16,3.0
2017_01_17_17,3.0
2017_01_18_06,3.0
2017_01_18_07,3.0
2017_01_18_08,3.0
2017_01_18_09,3.0
2017_01_18_10,3.0
2017_01_18_11,4.0
2017_01_18_12,4.0
2017_01_18_13,4.0
2017_01_18_14,4.0
2017_01_18_15,4.0
2017_01_18_16,4.0
2017_01_18_17,3.0
2017_01_19_06,3.0
2017_01_19_07,3.0
2017_01_19_08,3.0
2017_01_19_09,3.0
2017_01_19_10,3.0
2017_01_19_11,3.0
2017_01_19_12,4.0
2017_01_19_13,4.0
2017_01_19_14,4.0
2017_01_19_15,4.0
2017_01_19_16,4.0
2017_01_19_17,4.0
2017_01_20_07,3.0
2017_01_20_08,3.0
2017_01_20_09,3.0
2017_01_20_10,3.0
2017_01_20_11,3.0
2017_01_20_12,3.0
2017_01_20_13,3.0
2017_01_20_14,3.0
2017_01_20_15,4.0
2017_01_20_16,4.0
2017_01_20_17,3.0
2017_01_21_06,3.0
2017_01_21_07,3.0
2017_01_21_08,3.0
2017_01_21_09,3.0
2017_01_21_10,3.0
2017_01_21_11,3.0
2017_01_21_12,3.0
2017_01_21_13,3.0
2017_01_21_14,3.0
2017_01_21_15,4.0
2017_01_21_16,4.0
2017_01_21_17,4.0
2017_01_22_06,4.0
2017_01_22_07,4.0
2017_01_22_08,4.0
2017_01_22_09,4.0
2017_01_22_10,3.0
2017_01_22_11,3.0
2017_01_22_12,3.0
2017_01_22_13,3.0
2017_01_22_14,4.0
2017_01_22_15,4.0
2017_01_22_16,4.0
2017_01_22_17,4.0
2017_01_23_06,4.0
2017_01_23_07,4.0
2017_01_23_08,4.0
2017_01_23_09,4.0
2017_01_23_10,4.0
2017_01_23_11,3.0
2017_01_23_12,3.0
2017_01_23_13,3.0
2017_01_23_14,3.0
2017_01_23_15,3.0
2017_01_23_16,4.0
2017_01_23_17,4.0
2017_01_24_06,4.0
2017_01_24_07,4.0
2017_01_24_08,4.0
2017_01_24_09,4.0
2017_01_24_10,4.0
2017_01_24_11,4.0
2017_01_24_12,3.0
2017_01_24_13,3.0
2017_01_24_14,3.0
2017_01_24_15,3.0
2017_01_24_16,3.0
2017_01_25_06,4.0
2017_01_25_07,4.0
2017_01_25_08,4.0
2017_01_25_09,4.0
2017_01_25_10,4.0
2017_01_25_11,4.0
2017_01_25_12,3.0
2017_01_25_13,3.0
2017_01_25_14,3.0
2017_01_25_15,3.0
2017_01_25_16,3.0
2017_01_25_17,3.0
2017_01_26_07,4.0
2017_01_26_08,4.0
2017_01_27_08,4.0
2017_01_27_09,4.0
2017_01_27_15,3.0
2017_01_27_16,3.0
2017_01_27_17,3.0
2017_01_28_06,3.0
2017_01_28_07,4.0
2017_01_28_08,4.0
2017_01_28_09,4.0
2017_01_28_10,4.0
2017_01_28_11,4.0
2017_01_28_12,4.0
2017_01_28_13,3.0
2017_01_28_14,3.0
2017_01_28_15,3.0
2017_01_28_16,3.0
2017_01_28_17,3.0
2017_01_29_06,3.0
2017_01_29_07,3.0
2017_01_29_08,4.0
2017_01_29_09,4.0
2017_01_29_10,4.0
2017_01_29_11,4.0
2017_01_29_12,4.0
2017_01_29_13,4.0
2017_01_29_14,3.0
2017_01_29_15,3.0
2017_01_29_16,3.0
2017_01_29_17,3.0
2017_01_30_06,3.0
2017_01_30_07,3.0
2017_01_30_08,4.0
2017_01_30_09,4.0
2017_01_30_10,4.0
2017_01_30_11,4.0
2017_01_30_12,4.0
2017_01_30_13,4.0
2017_01_30_14,4.0
2017_01_30_15,3.0
2017_01_30_16,3.0
2017_01_30_17,3.0
2017_01_31_06,3.0
2017_01_31_07,3.0
2017_01_31_08,3.0
2017_01_31_09,4.0
2017_01_31_10,4.0
2017_01_31_11,4.0
2017_01_31_12,4.0
2017_01_31_13,4.0
2017_01_31_14,4.0
2017_01_31_15,4.0
2017_01_31_16,3.0
2017_01_31_17,3.0
2017_02_01_06,3.0
2017_02_01_07,3.0
2017_02_01_08,3.0
2017_02_01_09,3.0
2017_02_01_10,4.0
2017_02_01_11,4.0
2017_02_01_12,4.0
2017_02_01_13,4.0
2017_02_01_14,4.0
2017_02_01_15,4.0
2017_02_01_16,3.0
2017_02_01_17,3.0
2017_02_02_06,3.0
2017_02_02_07,3.0
2017_02_02_08,3.0
2017_02_02_09,3.0
2017_02_02_10,3.0
2017_02_02_11,4.0
2017_02_02_12,4.0
2017_02_02_13,4.0
2017_02_02_14,4.0
2017_02_02_15,4.0
2017_02_02_16,3.0
2017_02_02_17,3.0
2017_02_03_06,3.0
2017_02_03_07,3.0
2017_02_03_08,3.0
2017_02_03_09,3.0
2017_02_03_10,3.0
2017_02_03_11,3.0
2017_02_03_12,4.0
2017_02_03_13,4.0
2017_02_03_14,4.0
2017_02_03_15,4.0
2017_02_03_17,3.0
2017_02_04_06,1.0
2017_02_04_07,3.0
2017_02_04_08,3.0
2017_02_04_09,3.0
2017_02_04_10,3.0
2017_02_04_11,3.0
2017_02_04_12,3.0
2017_02_04_13,3.0
2017_02_04_14,4.0
2017_02_04_15,4.0
2017_02_04_16,4.0
2017_02_05_06,4.0
2017_02_05_07,3.0
2017_02_05_08,3.0
2017_02_05_09,3.0
2017_02_05_10,3.0
2017_02_05_11,3.0
2017_02_05_12,3.0
2017_02_05_13,3.0
2017_02_05_14,3.0
2017_02_05_15,4.0
2017_02_06_06,4.0
2017_02_06_07,4.0
2017_02_06_08,4.0
2017_02_06_09,4.0
2017_02_06_10,3.0
2017_02_06_11,3.0
2017_02_06_12,3.0
2017_02_06_13,3.0
2017_02_06_14,3.0
2017_02_06_15,4.0
2017_02_06_16,4.0
2017_02_07_06,4.0
2017_02_07_07,4.0
2017_02_07_08,4.0
2017_02_07_09,4.0
2017_02_07_10,3.0
2017_02_07_11,3.0
2017_02_07_12,3.0
2017_02_07_13,3.0
2017_02_07_14,3.0
2017_02_07_15,3.0
2017_02_07_16,3.0
2017_02_07_17,2.0
2017_02_08_06,4.0
2017_02_08_07,4.0
2017_02_08_08,4.0
2017_02_08_09,4.0
2017_02_08_10,4.0
2017_02_08_11,3.0
2017_02_08_12,3.0
2017_02_08_13,3.0
2017_02_08_14,3.0
2017_02_08_15,3.0
2017_02_08_16,3.0
2017_02_08_17,3.0
2017_02_09_06,4.0
2017_02_09_07,4.0
2017_02_09_08,4.0
2017_02_09_09,4.0
2017_02_09_10,4.0
2017_02_09_11,4.0
2017_02_09_12,3.0
2017_02_09_13,3.0
2017_02_09_14,3.0
2017_02_09_15,3.0
2017_02_09_16,3.0
2017_02_09_17,3.0
2017_02_10_06,3.0
2017_02_10_07,4.0
2017_02_10_08,4.0
2017_02_10_09,4.0
2017_02_10_10,4.0
2017_02_10_11,4.0
2017_02_10_12,4.0
2017_02_10_13,3.0
2017_02_10_14,3.0
2017_02_10_15,3.0
2017_02_10_16,1.0
2017_02_10_17,3.0
2017_02_11_06,3.0
2017_02_11_07,4.0
2017_02_11_08,4.0
2017_02_11_09,4.0
2017_02_11_10,4.0
2017_02_11_11,4.0
2017_02_11_12,4.0
2017_02_11_13,3.0
2017_02_11_14,3.0
2017_02_11_15,1.0
2017_02_11_16,1.0
2017_02_11_17,1.0
2017_02_12_06,1.0
2017_02_12_07,3.0
2017_02_12_08,4.0
2017_02_12_09,4.0
2017_02_12_10,4.0
2017_02_12_11,4.0
2017_02_12_12,4.0
2017_02_12_13,4.0
2017_02_12_14,3.0
2017_02_12_15,3.0
2017_02_12_16,1.0
2017_02_13_10,4.0
2017_02_13_11,4.0
2017_02_13_12,4.0
2017_02_13_13,4.0
2017_02_13_14,4.0
2017_02_13_15,3.0
2017_02_13_16,3.0
2017_02_13_17,1.0
2017_02_14_06,3.0
2017_02_14_07,3.0
2017_02_14_08,4.0
2017_02_14_09,4.0
2017_02_14_10,4.0
2017_02_14_11,4.0
2017_02_14_12,4.0
2017_02_14_13,4.0
2017_02_14_14,4.0
2017_02_14_15,4.0
2017_02_14_16,3.0
2017_02_14_17,3.0
2017_02_15_07,3.0
2017_02_15_08,3.0
2017_02_15_09,4.0
2017_02_15_10,4.0
2017_02_15_11,4.0
2017_02_15_12,4.0
2017_02_15_13,4.0
2017_02_15_14,4.0
2017_02_15_15,4.0
2017_02_15_17,3.0
2017_02_16_06,3.0
2017_02_16_07,3.0
2017_02_16_08,3.0
2017_02_16_09,3.0
2017_02_16_10,4.0
2017_02_16_11,4.0
2017_02_16_12,4.0
2017_02_16_13,4.0
2017_02_16_14,4.0
2017_02_16_15,4.0
2017_02_16_16,3.0
2017_02_16_17,1.0
2017_02_20_08,4.0
2017_02_20_09,4.0
2017_02_20_10,3.0
2017_02_20_11,4.0
2017_02_20_12,4.0
2017_02_20_13,4.0
2017_02_20_14,4.0
2017_02_20_16,4.0
2017_02_21_06,4.0
2017_02_21_07,4.0
2017_02_21_08,4.0
2017_02_21_09,4.0
2017_02_21_10,4.0
2017_02_21_11,3.0
2017_02_21_12,3.0
2017_02_21_13,4.0
2017_02_21_14,4.0
2017_02_21_15,4.0
2017_02_21_16,4.0
2017_02_22_06,4.0
2017_02_22_07,4.0
2017_02_22_08,4.0
2017_02_22_09,4.0
2017_02_22_10,3.0
2017_02_22_11,3.0
2017_02_22_12,3.0
2017_02_22_13,3.0
2017_02_22_15,4.0
2017_02_23_06,4.0
2017_02_23_07,4.0
2017_02_23_08,4.0
2017_02_23_09,4.0
2017_02_23_10,3.0
2017_02_23_11,3.0
2017_02_23_12,3.0
2017_02_23_13,3.0
2017_02_23_14,3.0
2017_02_23_16,3.0
2017_02_23_17,2.0
2017_02_24_06,4.0
2017_02_24_07,4.0
2017_02_24_08,4.0
2017_02_24_09,4.0
2017_02_24_10,4.0
2017_02_24_11,3.0
2017_02_24_12,3.0
2017_02_24_13,3.0
2017_02_24_14,3.0
2017_02_24_15,1.0
2017_02_24_16,3.0
2017_02_25_06,4.0
2017_02_25_07,4.0
2017_02_25_08,4.0
2017_02_25_09,4.0
2017_02_25_10,4.0
2017_02_25_11,3.0
2017_02_25_12,3.0
2017_02_25_13,3.0
2017_02_25_14,3.0
2017_02_25_15,1.0
2017_02_25_16,3.0
2017_02_25_17,2.0
2017_02_26_06,4.0
2017_02_26_07,4.0
2017_02_26_08,4.0
2017_02_26_09,4.0
2017_02_26_10,4.0
2017_02_26_11,4.0
2017_02_26_12,3.0
2017_02_26_13,3.0
2017_02_26_14,3.0
2017_02_26_16,3.0
2017_02_27_07,4.0
2017_02_27_08,4.0
2017_02_27_09,4.0
2017_02_27_10,4.0
2017_02_27_11,4.0
2017_02_27_12,3.0
2017_02_27_13,3.0
2017_02_27_14,3.0
2017_02_27_16,1.0
2017_02_28_06,3.0
2017_02_28_07,4.0
2017_02_28_08,4.0
2017_02_28_09,4.0
2017_02_28_10,4.0
2017_02_28_11,4.0
2017_02_28_12,4.0
2017_02_28_13,3.0
2017_02_28_14,3.0
2017_02_28_16,1.0
2017_03_01_06,3.0
2017_03_01_07,3.0
2017_03_01_08,4.0
2017_03_01_09,4.0
2017_03_01_10,4.0
2017_03_01_11,4.0
2017_03_01_12,4.0
2017_03_01_13,4.0
2017_03_01_14,3.0
2017_03_01_15,3.0
2017_03_01_16,1.0
2017_03_01_17,1.0
2017_03_02_06,3.0
2017_03_02_07,3.0
2017_03_02_08,4.0
2017_03_02_09,4.0
2017_03_02_10,4.0
2017_03_02_11,4.0
2017_03_02_12,4.0
2017_03_02_13,4.0
2017_03_02_14,4.0
2017_03_02_15,3.0
2017_03_02_16,3.0
2017_03_03_06,3.0
2017_03_03_07,3.0
2017_03_03_08,3.0
2017_03_03_09,4.0
2017_03_03_10,4.0
2017_03_03_11,4.0
2017_03_03_12,4.0
2017_03_03_13,4.0
2017_03_03_14,4.0
2017_03_03_16,3.0
2017_03_04_08,3.0
2017_03_04_09,3.0
2017_03_04_10,3.0
2017_03_04_11,4.0
2017_03_04_12,4.0
2017_03_04_13,4.0
2017_03_04_14,4.0
2017_03_04_15,4.0
2017_03_04_16,2.0
2017_03_05_06,3.0
2017_03_05_07,3.0
2017_03_05_08,3.0
2017_03_05_09,3.0
2017_03_05_10,3.0
2017_03_05_11,3.0
2017_03_05_12,4.0
2017_03_05_13,4.0
2017_03_05_14,4.0
2017_03_05_15,4.0
2017_03_05_16,4.0
2017_03_06_07,3.0
2017_03_06_08,3.0
2017_03_06_09,3.0
2017_03_06_10,3.0
2017_03_06_11,3.0
2017_03_06_12,3.0
2017_03_06_13,4.0
2017_03_06_14,4.0
2017_03_06_15,4.0
2017_03_06_16,4.0
2017_03_07_06,4.0
2017_03_07_07,2.0
2017_03_07_08,3.0
2017_03_07_09,3.0
2017_03_07_10,3.0
2017_03_07_11,3.0
2017_03_07_12,3.0
2017_03_07_13,4.0
2017_03_07_14,4.0
2017_03_07_15,3.0
2017_03_07_16,4.0
2017_03_08_06,4.0
2017_03_08_07,4.0
2017_03_08_08,4.0
2017_03_08_09,4.0
2017_03_08_10,3.0
2017_03_08_11,3.0
2017_03_08_12,3.0
2017_03_08_13,3.0
2017_03_08_14,3.0
2017_03_08_16,4.0
2017_03_09_06,4.0
2017_03_09_07,4.0
2017_03_09_08,4.0
2017_03_09_09,4.0
2017_03_09_10,4.0
2017_03_09_11,3.0
2017_03_09_12,3.0
2017_03_09_13,3.0
2017_03_09_14,3.0
2017_03_09_15,3.0
2017_03_09_16,4.0
2017_03_09_17,2.0
2017_03_10_06,4.0
2017_03_10_07,4.0
2017_03_10_08,4.0
2017_03_10_09,4.0
2017_03_10_10,4.0
2017_03_10_11,3.0
2017_03_10_12,1.0
2017_03_10_13,1.0
2017_03_10_14,1.0
2017_03_10_15,1.0
2017_03_10_16,3.0
2017_03_11_06,4.0
2017_03_11_07,4.0
2017_03_11_08,4.0
2017_03_11_09,4.0
2017_03_11_10,4.0
2017_03_11_11,3.0
2017_03_11_12,3.0
2017_03_11_13,1.0
2017_03_11_14,1.0
2017_03_11_15,1.0
2017_03_11_16,3.0
2017_03_12_06,4.0
2017_03_12_07,4.0
2017_03_12_08,4.0
2017_03_12_09,4.0
2017_03_12_10,4.0
2017_03_12_11,4.0
2017_03_12_12,3.0
2017_03_12_13,3.0
2017_03_12_14,1.0
2017_03_12_15,1.0
2017_03_12_16,1.0
2017_03_13_07,4.0
2017_03_13_08,4.0
2017_03_13_09,4.0
2017_03_13_10,4.0
2017_03_13_11,4.0
2017_03_13_12,3.0
2017_03_13_13,3.0
2017_03_13_14,1.0
2017_03_13_15,1.0
2017_03_13_16,1.0
2017_03_13_17,1.0
2017_03_14_06,3.0
2017_03_14_07,3.0
2017_03_14_08,4.0
2017_03_14_09,4.0
2017_03_14_10,4.0
2017_03_14_11,4.0
2017_03_14_12,3.0
2017_03_14_13,3.0
2017_03_14_14,1.0
2017_03_14_15,1.0
2017_03_14_16,1.0
2017_03_15_06,1.0
2017_03_15_07,3.0
2017_03_15_08,4.0
2017_03_15_09,4.0
2017_03_15_10,4.0
2017_03_15_11,4.0
2017_03_15_12,4.0
2017_03_15_13,3.0
2017_03_15_14,3.0
2017_03_15_15,1.0
2017_03_15_16,1.0
2017_03_15_17,2.0
2017_03_16_06,3.0
2017_03_16_07,3.0
2017_03_16_08,4.0
2017_03_16_09,4.0
2017_03_16_10,4.0
2017_03_16_11,4.0
2017_03_16_12,4.0
2017_03_16_13,4.0
2017_03_16_14,4.0
2017_03_16_15,3.0
2017_03_16_16,2.0
2017_03_16_17,1.0
2017_03_17_07,4.0
2017_03_17_08,4.0
2017_03_17_09,4.0
2017_03_17_10,4.0
2017_03_17_11,4.0
2017_03_17_12,4.0
2017_03_17_13,4.0
2017_03_17_14,4.0
2017_03_17_15,4.0
2017_03_17_16,3.0
2017_03_18_06,3.0
2017_03_18_07,3.0
2017_03_18_08,3.0
2017_03_18_09,4.0
2017_03_18_10,4.0
2017_03_18_11,4.0
2017_03_18_12,4.0
2017_03_18_13,4.0
2017_03_18_14,4.0
2017_03_18_15,3.0
2017_03_18_16,3.0
2017_03_19_06,3.0
2017_03_19_07,3.0
2017_03_19_08,3.0
2017_03_19_09,3.0
2017_03_19_10,4.0
2017_03_19_11,4.0
2017_03_19_12,4.0
2017_03_19_13,4.0
2017_03_19_14,4.0
2017_03_19_15,4.0
2017_03_19_16,4.0
2017_03_20_06,3.0
2017_03_20_07,3.0
2017_03_20_08,3.0
2017_03_20_09,3.0
2017_03_20_10,3.0
2017_03_20_11,4.0
2017_03_20_12,4.0
2017_03_20_13,4.0
2017_03_20_14,4.0
2017_03_20_16,4.0
2017_03_21_07,3.0
2017_03_21_08,3.0
2017_03_21_09,3.0
2017_03_21_10,3.0
2017_03_21_11,4.0
2017_03_21_12,4.0
2017_03_21_13,4.0
2017_03_21_14,4.0
2017_03_21_15,4.0
2017_03_22_06,2.0
2017_03_22_07,4.0
2017_03_22_08,4.0
2017_03_22_09,4.0
2017_03_22_10,4.0
2017_03_22_11,4.0
2017_03_22_12,4.0
2017_03_22_13,4.0
2017_03_22_14,4.0
2017_03_22_15,4.0
2017_03_22_16,4.0
2017_03_22_17,1.0
2017_03_23_06,4.0
2017_03_23_07,4.0
2017_03_23_08,4.0
2017_03_23_09,4.0
2017_03_23_10,3.0
2017_03_23_11,3.0
2017_03_23_12,3.0
2017_03_23_13,3.0
2017_03_23_14,4.0
2017_03_23_15,4.0
2017_03_23_16,4.0
2017_03_23_17,2.0
2017_03_24_06,2.0
2017_03_24_07,2.0
2017_03_24_08,4.0
2017_03_24_09,4.0
2017_03_24_10,3.0
2017_03_24_11,3.0
2017_03_24_12,3.0
2017_03_24_13,3.0
2017_03_24_14,3.0
2017_03_24_15,4.0
2017_03_24_16,4.0
2017_03_25_06,2.0
2017_03_25_07,2.0
2017_03_25_08,4.0
2017_03_25_09,4.0
2017_03_25_10,3.0
2017_03_25_11,3.0
2017_03_25_12,3.0
2017_03_25_13,3.0
2017_03_25_14,3.0
2017_03_25_15,3.0
2017_03_25_16,4.0
2017_03_26_06,4.0
2017_03_26_07,4.0
2017_03_26_08,4.0
2017_03_26_09,4.0
2017_03_26_10,4.0
2017_03_26_11,3.0
2017_03_26_12,3.0
2017_03_26_13,1.0
2017_03_26_14,1.0
2017_03_26_15,1.0
2017_03_26_16,3.0
2017_03_26_17,2.0
2017_03_27_06,4.0
2017_03_27_07,4.0
2017_03_27_08,4.0
2017_03_27_09,4.0
2017_03_27_10,4.0
2017_03_27_11,3.0
2017_03_27_12,3.0
2017_03_27_13,3.0
2017_03_27_14,1.0
2017_03_27_16,3.0
2017_03_28_06,4.0
2017_03_28_07,4.0
2017_03_28_08,4.0
2017_03_28_09,4.0
2017_03_28_10,4.0
2017_03_28_11,4.0
2017_03_28_12,3.0
2017_03_28_13,3.0
2017_03_28_14,1.0
2017_03_28_15,1.0
2017_03_28_16,1.0
2017_03_29_07,4.0
2017_03_29_08,4.0
2017_03_29_09,4.0
2017_03_29_10,4.0
2017_03_29_11,4.0
2017_03_29_12,3.0
2017_03_29_13,3.0
2017_03_29_14,1.0
2017_03_29_15,1.0
2017_03_29_16,1.0
2017_03_29_17,2.0
2017_03_30_06,3.0
2017_03_30_07,3.0
2017_03_30_08,4.0
2017_03_30_09,4.0
2017_03_30_10,4.0
2017_03_30_11,4.0
2017_03_30_12,4.0
2017_03_30_13,4.0
2017_03_30_14,3.0
2017_03_30_15,1.0
2017_03_30_16,1.0
2017_03_30_17,1.0
2017_03_31_06,3.0
2017_03_31_07,3.0
2017_03_31_08,4.0
2017_03_31_09,4.0
2017_03_31_10,4.0
2017_03_31_11,4.0
2017_03_31_12,4.0
2017_03_31_13,4.0
2017_03_31_14,4.0
2017_03_31_15,3.0
2017_03_31_16,1.0
2017_04_01_06,1.0
2017_04_01_07,3.0
